"X1","X2","X3","mid_lon","mid_lat","mid_dist"
53,95,216,-94.1622973666667,46.8153569666667,0.145677755888369
28,156,207,-94.1868096666667,46.2139613333333,0.145666837168765
99,187,229,-94.2853949666667,44.2407246333333,0.145655613199738
36,131,162,-93.0925390666667,45.6273717666667,0.145620571406537
38,124,156,-92.7873629333333,44.5665246333333,0.145613523900788
32,64,149,-94.0065167333333,45.1363092666667,0.145606404865555
6,79,125,-94.2591911333333,45.2673173666667,0.145588638967894
45,152,202,-94.0525869,45.1184202333333,0.145569070414983
182,209,213,-94.3393223,45.6201984666667,0.145545781168685
78,192,200,-94.1098204333333,44.6320953666667,0.145542656821497
99,197,224,-94.2500713,44.2528856,0.145513667608953
2,34,129,-94.6597436333333,45.5102159333333,0.145491728615301
85,95,145,-93.3082381333333,45.4172879,0.145491031358898
93,178,199,-94.4629818333333,45.0048401666667,0.14548044522938
74,133,150,-96.0183670333333,46.1397736333333,0.145475800489313
178,213,221,-94.150598,45.7771381,0.145470743340816
45,78,128,-94.0509898666667,45.0478574333333,0.145454647005589
46,79,221,-94.2749628333333,45.3911645,0.145441170965262
56,180,217,-93.8284418,44.8946258666667,0.145434158256846
86,136,212,-92.7067413666667,44.7325267666667,0.145430326419133
52,131,148,-93.9258730666667,46.6166449333333,0.14542814905418
2,6,203,-94.4906558666667,45.7468876333333,0.145404977962182
45,90,115,-94.2975977333333,45.1806104666667,0.145395211580609
46,77,133,-94.5270584666667,45.3829989,0.145388583682792
6,107,209,-94.2167188,45.3608899666667,0.145387355992605
93,191,222,-94.4635407,44.7822607666667,0.145381882145014
144,155,181,-95.1479337333333,44.7783827666667,0.145356997610094
128,152,166,-93.9464864333333,45.3031525333333,0.145353561826425
53,94,222,-94.1948084333333,46.7973296333333,0.145317865066641
13,32,214,-94.2236571333333,46.2126123666667,0.145307649727888
5,76,183,-95.2464405,45.8082531,0.145297262358001
17,74,199,-95.468456,45.2979191333333,0.145275401500497
56,143,209,-93.7957901,44.8900322,0.145268862076669
14,99,159,-93.8049012,44.4778980333333,0.145261856950045
18,73,134,-93.8412699333333,45.4373848666667,0.145254168888258
134,175,207,-94.6458416333333,46.4801074,0.145229029821086
2,83,114,-94.6322225666667,45.7602201666667,0.145219638116494
2,54,152,-94.5055931,45.7557236,0.145190114767986
144,199,204,-95.0883688,44.8940265,0.145189185163082
131,188,210,-92.7969953666666,46.3089517666667,0.145178396084548
131,188,211,-92.7969953666666,46.3089517666667,0.145178396084548
46,79,189,-94.3355236333333,45.3311123,0.145162175217567
93,115,124,-94.4761647,44.7946436333333,0.145157173088937
86,125,212,-92.7229557666667,44.6683181333333,0.145156903255406
78,164,192,-94.2011140666667,44.6303936,0.145143170156462
105,182,223,-94.5934197333333,45.2682071333333,0.145133917417287
2,46,106,-94.4432447,45.6913830666667,0.145131854078288
86,153,169,-92.7668718666667,44.8519049333333,0.145130508798143
2,120,152,-94.4542419333333,45.7100079666667,0.145084016608386
137,219,230,-93.4386117666667,44.5416144666667,0.145080870869377
14,65,138,-93.9076223333333,44.6016665333333,0.14505691322947
118,150,172,-96.0031332333333,47.7027005,0.14505678313501
93,99,193,-94.5137414,44.9096800333333,0.145033424824341
72,97,100,-93.4354364666667,44.3675561666667,0.145000799208541
1,4,58,-93.7428256333333,46.3936513333333,0.14500058598858
78,149,219,-94.2053780333333,44.6319245666667,0.144996513257083
2,73,152,-94.4287673333333,45.6190173666667,0.144985700291027
102,153,160,-92.7836279333333,45.2569000666667,0.144952544651558
28,59,74,-94.1220335333333,46.4735100666667,0.144941396634116
7,85,158,-93.3912775,45.3589848333333,0.144936771750539
93,158,199,-94.2270609666667,44.9192702333333,0.144935188925502
161,180,229,-94.9603008666667,44.5759815,0.144901949400831
83,139,210,-93.4617001333333,47.0826105333333,0.144899332921509
83,139,211,-93.4617001333333,47.0826105333333,0.144899332921509
142,219,230,-93.3004656,44.5118309,0.144858514216937
13,76,86,-94.2748700333333,46.2221141,0.144858022354541
107,194,213,-94.7247864666667,45.9994515333333,0.144854197117607
12,17,57,-95.72292,46.1397951666667,0.144851210596994
43,78,119,-93.9476866333333,45.3137669333333,0.144847689086039
72,125,217,-93.3623297,44.427062,0.144837384533477
10,27,226,-92.9023349,43.7828902333333,0.144833178999349
36,116,121,-93.2501158,45.7079263,0.144832868716185
142,222,226,-93.2877682333333,44.533696,0.144824290873197
132,208,222,-93.3439963666667,46.0055504666667,0.144813617715393
116,119,210,-93.1725316,46.6287224666667,0.144811711565145
116,119,211,-93.1725316,46.6287224666667,0.144811711565145
78,191,194,-94.0934899333333,44.8984721333333,0.144782571417305
2,83,115,-94.624434,45.7628622,0.144719248445981
6,141,223,-94.0470864333333,45.1297325,0.144716902398718
36,103,158,-93.2800404666667,45.4318818333333,0.144687400672466
38,226,227,-92.9656124666667,44.3533024666667,0.144681944009365
73,177,232,-92.9927988,44.6461104333333,0.144677639162613
159,164,217,-93.4177036,44.5620694,0.144675977158779
142,202,218,-93.0575756666667,44.3584878666667,0.14467584866648
149,151,199,-94.5906737,45.4243177666667,0.144673576938822
32,42,57,-93.967332,45.2820408333333,0.144662579057248
105,108,179,-94.6483204333333,45.0561839666667,0.144652256952177
84,96,133,-95.4843986,44.6757636,0.14464498561626
143,147,193,-94.0393771333333,44.8610229666667,0.144642942282407
117,150,185,-94.6801127333333,45.7258118,0.144642755868815
38,97,98,-92.9640105666667,44.3526823333333,0.144635688853597
105,218,222,-94.4046993,45.0643224333333,0.144635140088472
32,187,193,-93.9538955,45.2934548333333,0.144634548434939
107,193,213,-94.9846277333333,46.0436506,0.144625861507226
131,153,210,-92.7683121333333,46.5952236,0.144620856934408
131,153,211,-92.7683121333333,46.5952236,0.144620856934408
36,116,185,-93.2289152666667,45.7099296333333,0.144593397413512
119,139,195,-93.7493502666667,45.6742823333333,0.144544218775388
6,110,134,-94.2582437,45.2507394,0.144537337733912
41,98,144,-93.6273264666667,44.6872995333333,0.144530370956259
44,82,107,-92.5507806666667,46.8021964,0.144528522760448
105,115,140,-94.4304045666667,45.0325334,0.144519814812784
159,190,217,-93.3736563333333,44.5735311666667,0.144502222569001
73,190,232,-92.9960413,44.6146003666667,0.144499895864359
34,147,170,-92.7817245666667,44.0454615333333,0.144489685570087
2,76,147,-94.5211876666667,45.7620736333333,0.144482299127084
137,218,219,-93.6425163,44.4079181666667,0.144433057929142
86,102,205,-92.7271218333333,44.6622257333333,0.144411259802938
100,189,217,-93.3339078333333,44.5583869,0.14440972666412
45,110,134,-94.2845837333333,45.1912737333333,0.144395357810869
137,144,169,-93.6882593,44.4402784,0.144381442711799
87,129,152,-96.2241748333333,46.7789741333333,0.14437583686126
45,73,222,-94.1338040333333,44.9480000666667,0.144364864359986
2,194,201,-94.5615391,45.4835339666667,0.144361571125055
7,60,183,-93.4175123333333,45.3494734,0.144356075571584
86,166,221,-92.7802878333333,44.6092934666667,0.144348967994205
68,145,173,-93.4497106666667,45.3811298333333,0.144339521010685
45,79,189,-94.2653668666667,45.2045366,0.144330710763266
46,150,169,-94.3215548333333,45.3405506,0.144325414493811
105,146,200,-94.6703502,45.1087082,0.144276149447493
14,183,190,-93.8536946666667,44.5045981666667,0.14426443063626
46,66,204,-94.4198596666667,45.3161194333333,0.144260311380123
38,175,202,-92.8016088333333,44.390092,0.14425644189969
45,46,93,-94.3219801333333,45.1441319,0.144250910387561
38,185,202,-92.8149389333333,44.3770525333333,0.144249239752518
46,157,193,-94.2700246666667,45.4044628333333,0.144246004719058
2,145,222,-94.4295559,45.6183080666667,0.144241422601634
43,158,182,-93.9473071,45.5122847,0.144227681039392
6,33,79,-94.2554509666667,45.2304901333333,0.144225321058979
152,215,227,-95.5709462,46.4412684666667,0.144192290588759
148,207,231,-94.9387094333333,46.8259558666667,0.144185224722014
46,139,183,-94.4350689,45.318795,0.144165729697803
2,57,64,-94.6134763333333,45.7658984,0.144151092749516
55,114,133,-95.9200924,44.9867130666667,0.144144511147605
56,100,149,-93.9354125333333,45.0359392,0.144138573644446
46,53,192,-94.5475121,45.4590020666667,0.144128152932069
34,72,202,-92.7799458,44.0035532666667,0.144127718467173
46,93,107,-94.5459643333333,45.4384191333333,0.144120383147291
14,144,166,-93.7429084333333,44.4744618666667,0.144102953641963
86,163,212,-92.7259420666667,44.6649478666667,0.144100938720487
56,97,178,-93.9287325333333,44.9919850666667,0.144099212803977
1,83,180,-93.8063116,46.4323441333333,0.144062389658869
38,42,135,-92.7665778666667,44.4646859,0.144048515499525
14,124,183,-93.888362,44.5454695,0.144046748610462
34,147,166,-92.7809840333333,44.0478624666667,0.144043202595619
6,117,184,-94.1945885333333,45.377423,0.144042249524053
46,189,204,-94.3808114,45.3171842333333,0.144031545252016
142,202,231,-93.0479506666667,44.5281326333333,0.144023215669233
86,92,232,-92.9686303666667,44.6498018666667,0.143999145335081
32,186,193,-93.9479439333333,45.296917,0.143986906667456
32,71,107,-94.0070872333333,45.1447614333333,0.143978584669503
38,72,232,-92.9628763666667,44.3529659666667,0.143944887867366
107,151,223,-94.7401519333333,45.8906978333333,0.143942707784895
86,162,212,-92.7295707333333,44.6590764666667,0.143920833945451
6,17,221,-94.2507154333333,45.2134610666667,0.143920818873629
128,193,220,-93.9443658666667,45.3108965666667,0.143903061798023
13,76,175,-94.3595946,46.3085148666667,0.143882212312524
74,84,118,-95.9189969333333,46.2624169,0.143873144780762
131,176,210,-92.8270392333333,46.3206743666667,0.143868250876425
131,176,211,-92.8270392333333,46.3206743666667,0.143868250876425
105,209,222,-94.4238429666667,45.0400430666667,0.143857689032574
6,29,212,-94.2517193333333,45.2993151333333,0.143854011178435
90,94,205,-92.9399724,46.1556786333333,0.143837671582509
7,9,145,-93.4080811333333,45.3527663,0.143825065402915
38,77,232,-92.9479565666667,44.624871,0.143817052491854
131,178,208,-92.9081136333333,46.4334908,0.143814208326358
143,224,230,-94.0136622666667,44.6598790666667,0.143811804174762
43,72,154,-93.9218943666667,45.4737258666667,0.143803606404731
36,116,122,-93.2654565333333,45.7031690666667,0.143770767215847
13,39,45,-94.3409226666667,46.2736354,0.143760723268077
106,112,152,-94.4611997333333,45.8928918666667,0.143728209858673
6,79,101,-94.2251188333333,45.3491311333333,0.143723798894197
128,140,223,-93.9446861,45.3051143,0.143685600606356
6,222,231,-94.2566722333333,45.2739678666667,0.143656437243427
68,119,175,-93.4369576666667,45.3525726666667,0.143652622739054
36,81,131,-93.1226139666667,45.6668394333333,0.143638526988422
7,119,136,-93.4031577333333,45.3542446333333,0.143594422486706
93,115,123,-94.4643685,44.7853432333333,0.143587223094491
6,33,149,-94.0327861333333,45.1396345666667,0.143575595439914
107,130,140,-94.8742188,46.1057989,0.143533384967301
2,4,119,-94.5241281333333,45.7621664,0.143530724208074
105,138,193,-94.6517324333333,45.0635728666667,0.143504270399893
39,180,216,-94.7081629333333,47.2831326,0.143495209911238
118,129,216,-96.0824994,47.8300191333333,0.14348915619452
117,148,183,-94.823902,45.5218475666667,0.143489122472844
144,180,229,-94.9275249666667,44.6546179666667,0.143472621507401
119,154,162,-93.7735805,45.7802721666667,0.143429215293961
52,210,222,-93.8690159,46.3716384333333,0.143411083390644
52,211,222,-93.8690159,46.3716384333333,0.143411083390644
38,62,98,-92.7974746333333,44.5766020333333,0.143393973162251
52,116,154,-93.8944653333333,46.6010317333333,0.143388433283083
36,44,97,-93.1293058333333,45.4580409,0.143371939946054
55,108,114,-96.0154382333333,44.7977694666667,0.143364570982208
38,141,147,-93.0453894333333,44.5304764,0.143347148710133
45,145,192,-94.3221269666667,45.1417698333333,0.143343939828341
93,133,147,-94.5073580333333,44.8535961666667,0.14331206983379
38,64,212,-92.7941947,44.5722341,0.143301886022823
86,122,212,-92.7188951333333,44.6818124666667,0.143292815645288
4,51,97,-95.2280345,45.9353336666667,0.143271124885018
105,181,222,-94.5780472,45.2727510333333,0.143267814510303
4,11,180,-95.3245605333333,46.0374673,0.14324217643087
45,46,137,-94.0599935,45.0263232,0.143240920689579
93,114,179,-94.4613754,44.7832475333333,0.143233624152614
55,108,115,-96.0076496666667,44.8004115,0.143202578244068
29,63,108,-96.6027987666667,46.4059992333333,0.143196154557041
74,115,215,-96.2021020333333,46.3079625333333,0.143191322913391
2,11,200,-94.6780731666667,45.7252239,0.143189309528607
38,202,230,-92.7669149666667,44.5041720333333,0.143162294109594
78,93,227,-94.2977168666667,44.7351107333333,0.143158534190526
142,196,205,-93.0543735,44.3650489,0.143152041145951
43,66,106,-93.91006,45.4272169333333,0.143142608991307
117,150,171,-94.8145428333333,45.807843,0.143103344614584
2,152,165,-94.4948126333333,45.7469113666667,0.143096970832859
181,203,220,-93.9996387666667,45.6093252,0.143096081727885
134,139,193,-94.6282605333333,46.1929072,0.14308782264369
142,159,168,-93.0326921333333,44.4077963333333,0.143064904154799
14,102,224,-93.9061699666667,44.6259752,0.143056415866282
14,202,222,-93.7413139333333,44.4757638333333,0.143051689696533
6,79,122,-94.2551305,45.2808117,0.143049817659794
38,64,202,-92.9078411,44.3433937333333,0.14304855759772
2,76,217,-94.609395,45.7658495666667,0.143026023523566
14,99,100,-93.7570019,44.4742250333333,0.143019658265145
5,114,214,-95.250466,45.8054399,0.142991559034582
13,139,151,-94.2750422333333,46.4916622333333,0.142990091006584
14,138,159,-93.8897392666667,44.5501732666667,0.14298197520087
70,155,202,-94.3800139,43.7800494,0.142975352702903
18,28,159,-93.7935852666667,45.4656682,0.142974342996371
160,169,221,-92.6814398333333,44.5439112,0.142948285195407
107,201,213,-94.9805902333333,45.8787038666667,0.142917815769926
90,122,210,-92.9179414,46.1548412666667,0.142888212230592
90,122,211,-92.9179414,46.1548412666667,0.142888212230592
46,130,170,-94.5452339666667,45.4422521333333,0.142886404743738
72,91,147,-93.325762,44.4334153666667,0.142878056590886
38,173,205,-92.8431297,44.3596482333333,0.142867578797743
46,164,204,-94.4167078666667,45.3171937333333,0.142864773169245
6,149,195,-94.056789,45.1271611333333,0.142854854994449
178,196,213,-94.3105318666667,45.6832860666667,0.142816134435332
2,57,162,-94.5677910333333,45.7700606333333,0.142776940697599
72,163,217,-93.365316,44.4236917333333,0.142764815954398
14,86,161,-93.9054865666667,44.6308536333333,0.142761429916898
2,29,160,-94.5686828666667,45.4847212666667,0.142758687476242
2,150,165,-94.6639597,45.7378118666667,0.142731199794804
6,14,182,-94.0287366666667,45.1435829333333,0.142714023392837
52,58,152,-93.8998861,46.6031458666667,0.142616183168798
2,57,67,-94.5891797333333,45.7691407,0.142605854358006
14,121,183,-93.8626084,44.5146935666667,0.142590240038187
32,107,173,-93.9547077666667,45.2902391333333,0.142576077350504
72,137,142,-93.3550343,44.4271612,0.14257036245342
57,63,106,-95.7380105333333,46.9143442333333,0.14255878563616
32,227,231,-93.9389628,45.0548378333333,0.142541766828362
145,204,208,-93.6154526666667,46.2470842666667,0.142504225379044
5,96,207,-95.5192980666667,45.8741807666667,0.142491665149947
14,72,227,-93.8134672,44.4837247,0.142468699265944
36,127,132,-93.3195007,45.4594060666667,0.14246474447867
22,147,205,-92.9262031666667,43.9369732,0.142440649649757
182,213,218,-94.3201786333333,45.6444778333333,0.142431494913835
45,128,144,-94.3322931,45.0504229333333,0.142422301188609
46,59,155,-94.2684419,45.4138927,0.1424209091023
36,91,132,-93.3125008,45.4535734,0.142419321397656
160,170,186,-92.6767745666667,44.5244553333333,0.142406987828557
85,119,135,-93.3548921333333,45.3686452,0.142403501916128
6,201,220,-94.0444995666667,45.1337618,0.142397491099625
2,126,152,-94.4742290666667,45.7294726,0.142393769461689
17,57,96,-95.4833907666667,45.2577909,0.142390037206318
131,177,210,-92.8361489333333,46.3271168333333,0.142381352396316
131,177,211,-92.8361489333333,46.3271168333333,0.142381352396316
14,27,40,-93.7497111333333,44.4753934,0.142367170901551
84,108,192,-95.6241973666667,44.6867246,0.142363420856369
5,51,70,-95.4768197666667,45.7710619666667,0.1423624041941
105,106,192,-94.6704273333333,45.1211751333333,0.142337211721022
6,158,223,-94.2455199333333,45.3122391333333,0.142322701819904
32,188,193,-93.9581103333333,45.2871604333333,0.142317016068649
46,163,204,-94.403962,45.3171290666667,0.142308004708526
99,173,224,-94.1555132333333,44.2372000333333,0.142290839780785
4,11,182,-95.3317471,46.0385001,0.142277544702778
6,68,93,-94.0187507,45.1523217333333,0.142276330964741
38,163,202,-92.8585271333333,44.3534273666667,0.142255833864926
43,171,181,-93.9120606,45.3914837666667,0.142242478648965
14,93,217,-93.8799043666667,44.5355190333333,0.142237868092856
2,56,152,-94.6467043666667,45.7493411333333,0.142223001234735
22,219,232,-93.1486018,43.9647323,0.142189229443368
36,145,189,-93.3586928333333,45.5189185,0.142188845623847
32,142,193,-93.9958597666667,45.1178848666667,0.142165195580145
154,172,176,-94.4418374333333,46.8524465333333,0.142141011877194
